decay_routes
"222Th,A,100%,15942.47keV,0.00224seconds,218Ra,A,100%,Energy not foundkeV,0.00002591seconds,214Rn,A,100%,0.0keV,0.000000259seconds,210Po,A,100%,5304.38keV,11955686.4seconds,206Pb,stable"
