decay_routes
"51Ca,B-,100%,2183.32keV,10seconds,51Sc,B-,100%,1841.88keV,12.4seconds,51Ti,B-,100%,867.74keV,345.6seconds,51V,stable"
"51Ca,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"51Ca,B-,100%,2183.32keV,10seconds,51Sc,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
