decay_routes
"115Rh,B-,100%,0.0keV,0.99seconds,115Pd,B-,100%,0.0keV,25seconds,115Ag,B-,100%,1076.98keV,1200seconds,115Cd,B-,100%,317.2keV,192456seconds,115In,B-,100%,152.0keV,1.3916604354795072e22seconds,115Sn,stable"
