decay_routes
"118Cs,EC+B+,100%,0.0keV,14seconds,EC+B+ not yet accounted for"
"118Cs,ECP,0.042%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
"118Cs,ECA,0.0024%,ECA not yet accounted for,ECA not accounted for ,ECA not yet accounted for"
