decay_routes
"198Ir,B-,100%,0.0keV,8seconds,198Pt,2B-, %,2B- not yet accounted for,2B- not accounted for ,2B- not yet accounted for"
"198Ir,B-,100%,0.0keV,8seconds,198Pt,2B-, %,2B- not yet accounted for,2B- not accounted for ,2B- not yet accounted for"
