decay_routes
"86Mo,EC+B+,100%,0.0keV,19.1seconds,86Nb,EC+B+,100%,0.0keV,88seconds,86Zr,EC+B+,100%,0.0keV,59400seconds,86Y,EC+B+,100%,212.31keV,53064seconds,86Sr,stable"
