decay_routes
"128I,B-,93.1%,746.07keV,1499.4seconds,128Xe,stable"
"128I,EC+B+,6.9%,0.00298keV,1499.4seconds,128Te,2B-,100%,2B- not yet accounted for,2B- not accounted for ,2B- not yet accounted for"
