decay_routes
"135Te,B-,100%,2408.25keV,19seconds,135I,B-,100%,336.15keV,23688seconds,135Xe,B-,100%,304.72keV,32904seconds,135Cs,B-,100%,75.7keV,72580929741561.6seconds,135Ba,stable"
