decay_routes
"25Si,EC+B+,100%,4366.43keV,0.22seconds,25Al,EC+B+,100%,1452.54keV,7.183seconds,25Mg,stable"
"25Si,B+P,35%,B+P not yet accounted for,B+P not accounted for ,B+P not yet accounted for"
