decay_routes
"72Co,B-,100%,4608.0keV,0.0599seconds,72Ni,B-,100%,2099.79keV,1.57seconds,72Cu,B-,100%,2490.0keV,6.63seconds,72Zn,B-,100%,80.53keV,167400seconds,72Ga,B-,100%,471.15keV,50760seconds,72Ge,stable"
"72Co,B-N,6%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
