decay_routes
"50V,EC+B+,99.3%,0.0keV,8.36258538326688e24seconds,50Ti,stable"
"50V,B-,0.7%,0.529keV,8.36258538326688e24seconds,50Cr,2EC, %,2EC not yet accounted for,2EC not accounted for ,2EC not yet accounted for"
