decay_routes
"242Es,EC+B+,0%,0.0keV,13.5seconds,EC+B+ not yet accounted for"
"242Es,A,0%,3387.43keV,13.5seconds,238Bk,EC+B+,100%,0.0keV,144seconds,EC+B+ not yet accounted for"
"242Es,A,0%,3387.43keV,13.5seconds,238Bk,ECF,0.048%,ECF not yet accounted for,ECF not accounted for ,ECF not yet accounted for"
