decay_routes
"171Ir,EC+B+,85%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"171Ir,A,15%,Energy not foundkeV,3.2seconds,167Re,EC+B+,99%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"171Ir,A,15%,Energy not foundkeV,3.2seconds,167Re,A,1%,0.0keV,5.9seconds,163Ta,EC+B+,99.8%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"171Ir,A,15%,Energy not foundkeV,3.2seconds,167Re,A,1%,0.0keV,5.9seconds,163Ta,A,0.2%,0.0keV,10.6seconds,159Lu,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"171Ir,A,15%,Energy not foundkeV,3.2seconds,167Re,A,1%,0.0keV,5.9seconds,163Ta,A,0.2%,0.0keV,10.6seconds,159Lu,A,0.1%,0.0keV,12.1seconds,155Tm,EC+B+,99.17%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"171Ir,A,15%,Energy not foundkeV,3.2seconds,167Re,A,1%,0.0keV,5.9seconds,163Ta,A,0.2%,0.0keV,10.6seconds,159Lu,A,0.1%,0.0keV,12.1seconds,155Tm,A,0.83%,0.0keV,21.6seconds,151Ho,EC+B+,78%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"171Ir,A,15%,Energy not foundkeV,3.2seconds,167Re,A,1%,0.0keV,5.9seconds,163Ta,A,0.2%,0.0keV,10.6seconds,159Lu,A,0.1%,0.0keV,12.1seconds,155Tm,A,0.83%,0.0keV,21.6seconds,151Ho,A,22%,1990.57keV,35.2seconds,147Tb,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
