decay_routes
"258Lr,A,97.4%,8395.88keV,3.92seconds,254Md,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"258Lr,EC,2.6%,EC not yet accounted for,3.92seconds,EC not yet accounted for"
