decay_routes
"143Cs,B-,100%,1894.13keV,1.791seconds,143Ba,B-,100%,1195.0keV,14.5seconds,143La,B-,100%,1235.4keV,852seconds,143Ce,B-,100%,401.55keV,118940.4seconds,143Pr,B-,100%,315.08keV,1172448seconds,143Nd,stable"
"143Cs,B-N,1.64%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
