decay_routes
"188Hf,B-,100%,Energy not foundkeV, seconds,188Ta,B-,100%,1685.33keV,19.6seconds,188W,B-,100%,98.96keV,6028992seconds,188Re,B-,100%,764.19keV,61218seconds,188Os,stable"
