decay_routes
"113Nb,B-,100%,3294.1keV,0.032seconds,113Mo,B-,100%,3430.0keV,0.08seconds,113Tc,B-,100%,2712.98keV,0.152seconds,113Ru,B-,100%,2531.81keV,0.8seconds,113Rh,B-,100%,1580.16keV,2.8seconds,113Pd,B-,100%,1362.75keV,93seconds,113Ag,B-,100%,762.85keV,19332seconds,113Cd,B-,100%,92.6keV,2.5371768483571968e23seconds,113In,stable"
"113Nb,B-2N, %,B-2N not yet accounted for,B-2N not accounted for ,B-2N not yet accounted for"
"113Nb,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"113Nb,B-,100%,3294.1keV,0.032seconds,113Mo,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"113Nb,B-,100%,3294.1keV,0.032seconds,113Mo,B-,100%,3430.0keV,0.08seconds,113Tc,B-N,2.1%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
