decay_routes
"147Tm,EC+B+,85%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"147Tm,P,15%,0.0keV,P not accounted for ,146Er,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
