decay_routes
"65Se,ECP,100%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
"65Se,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
