decay_routes
"146Ba,B-,100%,1107.31keV,2.21seconds,146La,B-,100%,2319.54keV,6.1seconds,146Ce,B-,100%,215.3keV,809.4seconds,146Pr,B-,100%,1292.4keV,1445.4seconds,146Nd,stable"
"146Ba,B-,100%,1107.31keV,2.21seconds,146La,B-N,0.007%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
