decay_routes
"122Ce,EC+B+, %,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"122Ce,ECP, %,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
