decay_routes
"152Eu,EC+B+,72.08%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"152Eu,B-,27.92%,63.75keV,426554968.39856005seconds,152Gd,A,100%,2146.9keV,3.408148005255936e21seconds,148Sm,A,100%,1932.3keV,2.20898481822144e23seconds,144Nd,A,100%,1850.24keV,7.226536048181568e22seconds,140Ce,stable"
