decay_routes
"115Xe,EC+B+,100%,0.0keV,18seconds,EC+B+ not yet accounted for"
"115Xe,B+P,0.34%,B+P not yet accounted for,B+P not accounted for ,B+P not yet accounted for"
"115Xe,A,0.0003%,0.0keV,18seconds,111Te,EC+B+,100%,0.0keV,19.3seconds,EC+B+ not yet accounted for"
"115Xe,A,0.0003%,0.0keV,18seconds,111Te,B+P, %,B+P not yet accounted for,B+P not accounted for ,B+P not yet accounted for"
