decay_routes
"89Br,B-,100%,2358.87keV,4.357seconds,89Kr,B-,100%,1250.0keV,189seconds,89Rb,B-,100%,935.5keV,919.2seconds,89Sr,B-,100%,587.06keV,4368643.2seconds,89Y,stable"
"89Br,B-N,13.7%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
