decay_routes
"149La,B-,100%,1761.79keV,1.05seconds,149Ce,B-,100%,1175.2keV,5.3seconds,149Pr,B-,100%,810.7keV,135.6seconds,149Nd,B-,100%,461.9keV,6220.8seconds,149Pm,B-,100%,363.1keV,191088seconds,149Sm,stable"
"149La,B-N,1.43%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
