decay_routes
"249Md,A,60%,4815.6keV,21.7seconds,245Es,EC,60%,EC not yet accounted for,66seconds,EC not yet accounted for"
"249Md,EC+B+,40%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"249Md,A,60%,4815.6keV,21.7seconds,245Es,A,40%,3090.48keV,66seconds,241Bk,EC+B+, %,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"249Md,A,60%,4815.6keV,21.7seconds,245Es,A,40%,3090.48keV,66seconds,241Bk,A, %,0.0keV,276seconds,237Am,EC+B+,99.975%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"249Md,A,60%,4815.6keV,21.7seconds,245Es,A,40%,3090.48keV,66seconds,241Bk,A, %,0.0keV,276seconds,237Am,A,0.025%,1.51keV,4416seconds,233Np,EC,100%,EC not yet accounted for,2172seconds,EC not yet accounted for"
"249Md,A,60%,4815.6keV,21.7seconds,245Es,A,40%,3090.48keV,66seconds,241Bk,A, %,0.0keV,276seconds,237Am,A,0.025%,1.51keV,4416seconds,233Np,A,0.0007%,0.0keV,2172seconds,229Pa,EC,99.52%,EC not yet accounted for,129600seconds,EC not yet accounted for"
"249Md,A,60%,4815.6keV,21.7seconds,245Es,A,40%,3090.48keV,66seconds,241Bk,A, %,0.0keV,276seconds,237Am,A,0.025%,1.51keV,4416seconds,233Np,A,0.0007%,0.0keV,2172seconds,229Pa,A,0.48%,26.44keV,129600seconds,225Ac,A,100%,5775.82keV,857088seconds,221Fr,A,100%,6352.02keV,294seconds,217At,A,99.993%,7063.53keV,0.0326seconds,213Bi,B-,97.86%,423.97keV,2735.4seconds,213Po,A,100%,nothingkeV,0.000003706seconds,209Pb,B-,100%,197.5keV,11642.4seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
"249Md,A,60%,4815.6keV,21.7seconds,245Es,A,40%,3090.48keV,66seconds,241Bk,A, %,0.0keV,276seconds,237Am,A,0.025%,1.51keV,4416seconds,233Np,A,0.0007%,0.0keV,2172seconds,229Pa,A,0.48%,26.44keV,129600seconds,225Ac,14C,0.00000000053%,14C not yet accounted for,14C not accounted for ,14C not yet accounted for"
"249Md,A,60%,4815.6keV,21.7seconds,245Es,A,40%,3090.48keV,66seconds,241Bk,A, %,0.0keV,276seconds,237Am,A,0.025%,1.51keV,4416seconds,233Np,A,0.0007%,0.0keV,2172seconds,229Pa,A,0.48%,26.44keV,129600seconds,225Ac,A,100%,5775.82keV,857088seconds,221Fr,B-,0.1%,0.0keV,294seconds,221Ra,A,100%,6698.1keV,28seconds,217Rn,A,100%,7741.0keV,0.00054seconds,213Po,A,100%,nothingkeV,0.000003706seconds,209Pb,B-,100%,197.5keV,11642.4seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
"249Md,A,60%,4815.6keV,21.7seconds,245Es,A,40%,3090.48keV,66seconds,241Bk,A, %,0.0keV,276seconds,237Am,A,0.025%,1.51keV,4416seconds,233Np,A,0.0007%,0.0keV,2172seconds,229Pa,A,0.48%,26.44keV,129600seconds,225Ac,A,100%,5775.82keV,857088seconds,221Fr,A,100%,6352.02keV,294seconds,217At,B-,0.007%,0.0keV,0.0326seconds,217Rn,A,100%,7741.0keV,0.00054seconds,213Po,A,100%,nothingkeV,0.000003706seconds,209Pb,B-,100%,197.5keV,11642.4seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
"249Md,A,60%,4815.6keV,21.7seconds,245Es,A,40%,3090.48keV,66seconds,241Bk,A, %,0.0keV,276seconds,237Am,A,0.025%,1.51keV,4416seconds,233Np,A,0.0007%,0.0keV,2172seconds,229Pa,A,0.48%,26.44keV,129600seconds,225Ac,A,100%,5775.82keV,857088seconds,221Fr,A,100%,6352.02keV,294seconds,217At,A,99.993%,7063.53keV,0.0326seconds,213Bi,A,2.14%,125.15keV,2735.4seconds,209Tl,B-,100%,647.89keV,129.72seconds,209Pb,B-,100%,197.5keV,11642.4seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
