decay_routes
"151Ho,EC+B+,78%,0.0keV,35.2seconds,EC+B+ not yet accounted for"
"151Ho,A,22%,1990.57keV,35.2seconds,147Tb,EC+B+,100%,156.0keV,5904seconds,EC+B+ not yet accounted for"
