decay_routes
"49Fe,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"49Fe,B+P,56.7%,B+P not yet accounted for,B+P not accounted for ,B+P not yet accounted for"
