decay_routes
"186Pt,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"186Pt,A,0.00014%,0.0keV,7488seconds,182Os,EC,100%,EC not yet accounted for,78624seconds,EC not yet accounted for"
