decay_routes
"111I,EC+B+,99.9%,0.0keV,2.5seconds,EC+B+ not yet accounted for"
"111I,A,0.1%,2.77keV,2.5seconds,107Sb,EC+B+,100%,2736.84keV,4seconds,EC+B+ not yet accounted for"
