decay_routes
"115Nb,B-,100%,3820.42keV,0.023seconds,115Mo,B-,100%,3598.0keV,0.0455seconds,115Tc,B-,100%,2995.0keV,0.078seconds,115Ru,B-,100%,2538.0keV,0.318seconds,115Rh,B-,100%,0.0keV,0.99seconds,115Pd,B-,100%,0.0keV,25seconds,115Ag,B-,100%,1076.98keV,1200seconds,115Cd,B-,100%,317.2keV,192456seconds,115In,B-,100%,152.0keV,1.3916604354795072e22seconds,115Sn,stable"
"115Nb,B-2N, %,B-2N not yet accounted for,B-2N not accounted for ,B-2N not yet accounted for"
"115Nb,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"115Nb,B-,100%,3820.42keV,0.023seconds,115Mo,B-2N, %,B-2N not yet accounted for,B-2N not accounted for ,B-2N not yet accounted for"
"115Nb,B-,100%,3820.42keV,0.023seconds,115Mo,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"115Nb,B-,100%,3820.42keV,0.023seconds,115Mo,B-,100%,3598.0keV,0.0455seconds,115Tc,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"115Nb,B-,100%,3820.42keV,0.023seconds,115Mo,B-,100%,3598.0keV,0.0455seconds,115Tc,B-,100%,2995.0keV,0.078seconds,115Ru,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
