decay_routes
"271Sg,SF,50%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"271Sg,A,50%,0.0keV,144seconds,267Rf,SF,100%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
