decay_routes
"60Ge,ECP, %,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
"60Ge,EC+B+, %,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
