decay_routes
"19N,B-,100%,3406.25keV,0.336seconds,19O,B-,100%,1785.28keV,26.88seconds,19F,stable"
"19N,B-N,41.8%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
