decay_routes
"211Th,EC+B+, %,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"211Th,A, %,7792.0keV,0.037seconds,207Ra,A,86%,3565.5keV,1.35seconds,203Rn,A,66%,4270.97keV,44.2seconds,199Po,EC+B+,92.5%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"211Th,A, %,7792.0keV,0.037seconds,207Ra,EC+B+,14%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"211Th,A, %,7792.0keV,0.037seconds,207Ra,A,86%,3565.5keV,1.35seconds,203Rn,EC+B+,34%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"211Th,A, %,7792.0keV,0.037seconds,207Ra,A,86%,3565.5keV,1.35seconds,203Rn,A,66%,4270.97keV,44.2seconds,199Po,A,7.5%,714.24keV,328.2seconds,195Pb,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
