decay_routes
"59Ge,2P,0.2%,2P not yet accounted for,2P not accounted for ,57Zn"
"59Ge,EC+B+, %,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
