decay_routes
"166Sm,B-,100%,2084.0keV,0.8seconds,166Eu,B-,100%,1838.0keV,1.7seconds,166Gd,B-,100%,1174.0keV,4.8seconds,166Tb,B-,100%,1966.9keV,25.1seconds,166Dy,B-,100%,125.05keV,293760seconds,166Ho,B-,100%,664.94keV,96566.4seconds,166Er,stable"
"166Sm,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"166Sm,B-,100%,2084.0keV,0.8seconds,166Eu,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
