decay_routes
"221Ac,A,100%,7677.9keV,0.052seconds,217Fr,A,100%,nothingkeV,0.000022seconds,213At,A,100%,9079.0keV,0.000000125seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
