decay_routes
"243Fm,A,91%,0.0keV,0.231seconds,239Cf,EC, %,EC not yet accounted for,39seconds,EC not yet accounted for"
"243Fm,EC+B+,10%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"243Fm,SF,9%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"243Fm,A,91%,0.0keV,0.231seconds,239Cf,A, %,0.0keV,39seconds,235Cm,stable"
