decay_routes
"27Ne,B-,100%,7386.77keV,0.0315seconds,27Na,B-,100%,3697.44keV,0.301seconds,27Mg,B-,100%,702.03keV,567.48seconds,27Al,stable"
"27Ne,B-N,2%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"27Ne,B-,100%,7386.77keV,0.0315seconds,27Na,B-N,0.13%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
