decay_routes
"158Hf,EC+B+,55.7%,0.0keV,2.85seconds,EC+B+ not yet accounted for"
"158Hf,A,44.3%,2333.72keV,2.85seconds,154Yb,A,92.6%,4936.41keV,0.409seconds,150Er,EC+B+,100%,470.58keV,18.5seconds,EC+B+ not yet accounted for"
"158Hf,A,44.3%,2333.72keV,2.85seconds,154Yb,EC+B+,7.4%,0.0keV,0.409seconds,EC+B+ not yet accounted for"
