decay_routes
"21N,B-,100%,1886.09keV,0.084seconds,21O,B-,100%,2383.68keV,3.42seconds,21F,B-,100%,2354.19keV,4.158seconds,21Ne,stable"
"21N,B-N,86%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
