decay_routes
"213Bi,B-,97.86%,423.97keV,2735.4seconds,213Po,A,100%,nothingkeV,0.000003706seconds,209Pb,B-,100%,197.5keV,11642.4seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
"213Bi,A,2.14%,125.15keV,2735.4seconds,209Tl,B-,100%,647.89keV,129.72seconds,209Pb,B-,100%,197.5keV,11642.4seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
