decay_routes
"77Zr,ECP, %,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
"77Zr,2P, %,2P not yet accounted for,2P not accounted for ,75Sr"
"77Zr,EC+B+, %,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
