decay_routes
"119Ru,B-,100%,2920.0keV,0.0695seconds,119Rh,B-,100%,2476.0keV,0.171seconds,119Pd,B-,100%,0.0keV,0.92seconds,119Ag,B-,100%,1813.1keV,2.1seconds,119Cd,B-,100%,812.01keV,161.4seconds,119In,B-,100%,613.07keV,144seconds,119Sn,stable"
"119Ru,B-2N, %,B-2N not yet accounted for,B-2N not accounted for ,B-2N not yet accounted for"
"119Ru,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"119Ru,B-,100%,2920.0keV,0.0695seconds,119Rh,B-N,6.4%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
