decay_routes
"217Po,A,95%,6210.15keV,1.53seconds,213Pb,B-,100%,Energy not foundkeV,612seconds,213Bi,B-,97.86%,423.97keV,2735.4seconds,213Po,A,100%,nothingkeV,0.000003706seconds,209Pb,B-,100%,197.5keV,11642.4seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
"217Po,B-,5%,0.0keV,1.53seconds,217At,A,99.993%,7063.53keV,0.0326seconds,213Bi,B-,97.86%,423.97keV,2735.4seconds,213Po,A,100%,nothingkeV,0.000003706seconds,209Pb,B-,100%,197.5keV,11642.4seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
"217Po,B-,5%,0.0keV,1.53seconds,217At,B-,0.007%,0.0keV,0.0326seconds,217Rn,A,100%,7741.0keV,0.00054seconds,213Po,A,100%,nothingkeV,0.000003706seconds,209Pb,B-,100%,197.5keV,11642.4seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
"217Po,A,95%,6210.15keV,1.53seconds,213Pb,B-,100%,Energy not foundkeV,612seconds,213Bi,A,2.14%,125.15keV,2735.4seconds,209Tl,B-,100%,647.89keV,129.72seconds,209Pb,B-,100%,197.5keV,11642.4seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
"217Po,B-,5%,0.0keV,1.53seconds,217At,A,99.993%,7063.53keV,0.0326seconds,213Bi,A,2.14%,125.15keV,2735.4seconds,209Tl,B-,100%,647.89keV,129.72seconds,209Pb,B-,100%,197.5keV,11642.4seconds,209Bi,A,100%,3075.69keV,6.342942120892992e26seconds,205Tl,stable"
