decay_routes
"158Lu,EC+B+,99.09%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"158Lu,A,0.91%,42.49keV,10.6seconds,154Tm,A,54%,2675.92keV,8.1seconds,150Ho,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"158Lu,A,0.91%,42.49keV,10.6seconds,154Tm,EC+B+,46%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
