decay_routes
"105Te,A,100%,Energy not foundkeV,0.00000062seconds,101Sn,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"105Te,A,100%,Energy not foundkeV,0.00000062seconds,101Sn,ECP,26%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
