decay_routes
"154Tb,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"154Tb,B-,0.1%,0.0keV,77400seconds,154Dy,A,100%,2870.0keV,94670777923776seconds,150Gd,A,100%,2726.0keV,56486897494519.68seconds,146Sm,A,100%,2460.0keV,2.145870966272256e15seconds,142Nd,stable"
