decay_routes
"50Ni,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"50Ni,ECP,73%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
"50Ni,EC2P,14%,EC2P not yet accounted for,EC2P not accounted for ,EC2P not yet accounted for"
