decay_routes
"79Ga,B-,100%,2446.16keV,2.848seconds,79Ge,B-,100%,1692.04keV,18.98seconds,79As,B-,100%,839.0keV,540.6seconds,79Se,B-,100%,55.8keV,10319114793691.584seconds,79Br,stable"
"79Ga,B-N,0.089%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
