decay_routes
"29Na,B-,100%,4106.55keV,0.0441seconds,29Mg,B-,100%,2633.68keV,1.3seconds,29Al,B-,100%,976.73keV,393.6seconds,29Si,stable"
"29Na,B-N,21.5%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
