decay_routes
"23Al,EC+B+,100%,4722.1keV,0.446seconds,23Mg,EC+B+,100%,1335.39keV,11.3046seconds,23Na,stable"
"23Al,ECP,1.04%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
