decay_routes
"69Se,EC+B+,100%,2126.05keV,27.4seconds,69As,EC+B+,100%,1217.9keV,912seconds,69Ge,EC+B+,100%,116.27keV,140580seconds,69Ga,stable"
"69Se,ECP,0.052%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
