decay_routes
"112I,EC+B+,100%,0.0keV,3.34seconds,112Te,EC+B+,100%,0.0keV,120seconds,112Sb,EC+B+,100%,1743.39keV,53.5seconds,112Sn,stable"
"112I,ECP,0.88%,ECP not yet accounted for,ECP not accounted for ,ECP not yet accounted for"
"112I,ECA,0.104%,ECA not yet accounted for,ECA not accounted for ,ECA not yet accounted for"
