decay_routes
"102In,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"102In,B+P,0.0093%,B+P not yet accounted for,B+P not accounted for ,B+P not yet accounted for"
