decay_routes
"117Mo,B-2N, %,B-2N not yet accounted for,B-2N not accounted for ,B-2N not yet accounted for"
"117Mo,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"117Mo,B-, %,3780.0keV,0.022seconds,117Tc,B-,100%,3173.0keV,0.0445seconds,117Ru,B-,100%,2697.0keV,0.151seconds,117Rh,B-,100%,2228.15keV,0.44seconds,117Pd,B-,100%,1892.45keV,4.3seconds,117Ag,B-,100%,1077.59keV,72.8seconds,117Cd,B-,100%,1178.45keV,8964seconds,117In,B-,100%,245.17keV,2592seconds,117Sn,stable"
"117Mo,B-, %,3780.0keV,0.022seconds,117Tc,B-2N, %,B-2N not yet accounted for,B-2N not accounted for ,B-2N not yet accounted for"
"117Mo,B-, %,3780.0keV,0.022seconds,117Tc,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
"117Mo,B-, %,3780.0keV,0.022seconds,117Tc,B-,100%,3173.0keV,0.0445seconds,117Ru,B-N, %,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
