decay_routes
"131Sn,B-,100%,1558.0keV,56seconds,131Sb,B-,100%,647.7keV,1381.8seconds,131Te,B-,100%,689.97keV,1500seconds,131I,B-,100%,181.85keV,693377.28seconds,131Xe,stable"
