decay_routes
"60Ga,EC+B+,100%,4599.71keV,0.07seconds,60Zn,EC+B+,100%,1124.66keV,142.8seconds,60Cu,EC+B+,100%,901.29keV,1422seconds,60Ni,stable"
"60Ga,B+P,1.6%,B+P not yet accounted for,B+P not accounted for ,B+P not yet accounted for"
"60Ga,B+A,0.023%,B+A not yet accounted for,B+A not accounted for ,B+A not yet accounted for"
