decay_routes
"196Pb,EC+B+,100%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"196Pb,A,0.00003%,0.0keV,2220seconds,192Hg,EC,100%,EC not yet accounted for,17460seconds,EC not yet accounted for"
