decay_routes
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,SF,58%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"259Sg,SF,20%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"259Sg,EC,13%,EC not yet accounted for,0.29seconds,EC not yet accounted for"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,A,91%,7254.61keV,0.8seconds,247Fm,A,64%,5007.36keV,31seconds,243Cf,EC+B+,86%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,EC+B+,1%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,SF,0.3%,SF not yet accounted for,SF not accounted for ,SF not yet accounted for"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,EC+B+, %,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,A,91%,7254.61keV,0.8seconds,247Fm,EC+B+,36%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,A,91%,7254.61keV,0.8seconds,247Fm,A,64%,5007.36keV,31seconds,243Cf,A,14%,992.87keV,642seconds,239Cm,EC,100%,EC not yet accounted for,9720seconds,EC not yet accounted for"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,A,91%,7254.61keV,0.8seconds,247Fm,A,64%,5007.36keV,31seconds,243Cf,A,14%,992.87keV,642seconds,239Cm,A,0.001%,0.0keV,9720seconds,235Pu,EC+B+,99.9972%,EC+B+ not yet accounted for,EC+B+ not accounted for ,EC+B+ not yet accounted for"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,A,91%,7254.61keV,0.8seconds,247Fm,A,64%,5007.36keV,31seconds,243Cf,A,14%,992.87keV,642seconds,239Cm,A,0.001%,0.0keV,9720seconds,235Pu,A,0.0028%,0.126keV,1518seconds,231U,EC,100%,EC not yet accounted for,362880seconds,EC not yet accounted for"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,A,91%,7254.61keV,0.8seconds,247Fm,A,64%,5007.36keV,31seconds,243Cf,A,14%,992.87keV,642seconds,239Cm,A,0.001%,0.0keV,9720seconds,235Pu,A,0.0028%,0.126keV,1518seconds,231U,A,0.004%,0.221keV,362880seconds,227Th,A,100%,5901.13keV,1615420.8seconds,223Ra,A,100%,5665.27keV,987552seconds,219Rn,A,100%,6753.8keV,3.96seconds,215Po,A,99.99977%,7390.67keV,0.001781seconds,211Pb,B-,100%,446.25keV,2166seconds,211Bi,A,99.724%,6548.88keV,128.4seconds,207Tl,B-,100%,491.59keV,286.2seconds,207Pb,stable"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,A,91%,7254.61keV,0.8seconds,247Fm,A,64%,5007.36keV,31seconds,243Cf,A,14%,992.87keV,642seconds,239Cm,A,0.001%,0.0keV,9720seconds,235Pu,A,0.0028%,0.126keV,1518seconds,231U,A,0.004%,0.221keV,362880seconds,227Th,A,100%,5901.13keV,1615420.8seconds,223Ra,14C,0.000000089%,14C not yet accounted for,14C not accounted for ,14C not yet accounted for"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,A,91%,7254.61keV,0.8seconds,247Fm,A,64%,5007.36keV,31seconds,243Cf,A,14%,992.87keV,642seconds,239Cm,A,0.001%,0.0keV,9720seconds,235Pu,A,0.0028%,0.126keV,1518seconds,231U,A,0.004%,0.221keV,362880seconds,227Th,A,100%,5901.13keV,1615420.8seconds,223Ra,14C,0.000000077%,14C not yet accounted for,14C not accounted for ,14C not yet accounted for"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,A,91%,7254.61keV,0.8seconds,247Fm,A,64%,5007.36keV,31seconds,243Cf,A,14%,992.87keV,642seconds,239Cm,A,0.001%,0.0keV,9720seconds,235Pu,A,0.0028%,0.126keV,1518seconds,231U,A,0.004%,0.221keV,362880seconds,227Th,A,100%,5901.13keV,1615420.8seconds,223Ra,A,100%,5665.27keV,987552seconds,219Rn,A,100%,6753.8keV,3.96seconds,215Po,B-,0.00023%,238.33keV,0.001781seconds,215At,A,100%,8025.79keV,0.0001seconds,211Bi,A,99.724%,6548.88keV,128.4seconds,207Tl,B-,100%,491.59keV,286.2seconds,207Pb,stable"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,A,91%,7254.61keV,0.8seconds,247Fm,A,64%,5007.36keV,31seconds,243Cf,A,14%,992.87keV,642seconds,239Cm,A,0.001%,0.0keV,9720seconds,235Pu,A,0.0028%,0.126keV,1518seconds,231U,A,0.004%,0.221keV,362880seconds,227Th,A,100%,5901.13keV,1615420.8seconds,223Ra,A,100%,5665.27keV,987552seconds,219Rn,A,100%,6753.8keV,3.96seconds,215Po,A,99.99977%,7390.67keV,0.001781seconds,211Pb,B-,100%,446.25keV,2166seconds,211Bi,B-,0.276%,47.72keV,128.4seconds,211Po,A,100%,7442.49keV,0.516seconds,207Pb,stable"
"259Sg,A,90%,4882.67keV,0.29seconds,255Rf,A,42%,3661.2keV,1.68seconds,251No,A,91%,7254.61keV,0.8seconds,247Fm,A,64%,5007.36keV,31seconds,243Cf,A,14%,992.87keV,642seconds,239Cm,A,0.001%,0.0keV,9720seconds,235Pu,A,0.0028%,0.126keV,1518seconds,231U,A,0.004%,0.221keV,362880seconds,227Th,A,100%,5901.13keV,1615420.8seconds,223Ra,A,100%,5665.27keV,987552seconds,219Rn,A,100%,6753.8keV,3.96seconds,215Po,B-,0.00023%,238.33keV,0.001781seconds,215At,A,100%,8025.79keV,0.0001seconds,211Bi,B-,0.276%,47.72keV,128.4seconds,211Po,A,100%,7442.49keV,0.516seconds,207Pb,stable"
