decay_routes
"177Os,EC+B+,100%,0.0keV,180seconds,177Re,EC+B+,100%,0.0keV,840seconds,177W,EC+B+,100%,0.956keV,7944seconds,177Ta,EC+B+,100%,0.0keV,202896seconds,177Hf,stable"
