decay_routes
"180Pt,EC+B+,99.7%,0.0keV,56seconds,EC+B+ not yet accounted for"
"180Pt,A,0.3%,14.19keV,56seconds,176Os,EC+B+,100%,0.0keV,216seconds,EC+B+ not yet accounted for"
