decay_routes
"121Ag,B-,100%,1655.01keV,0.78seconds,121Cd,B-,100%,1201.68keV,13.5seconds,121In,B-,100%,984.0keV,23.1seconds,121Sn,B-,100%,115.82keV,97308seconds,121Sb,stable"
"121Ag,B-N,0.08%,B-N not yet accounted for,B-N not accounted for ,B-N not yet accounted for"
